url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,payment_plan,price,Beds,Baths
https://www.nawy.com/compound/1526-the-mornings/property/117568-Clinic-for-sale-in-The%20Mornings%20-with-13-bedrooms-in-New%20Cairo-by-Al%20Ahly%20Sabbour%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Ahly%20Sabbour%20Developments/themornings/Screenshot%202026-03-04%20122342/high.webp,New Cairo,"Clinic, The Mornings",https://prod-images.cooingestate.com/processed/developer/logo_image/191/medium.webp,Clinic for sale in The Mornings  - with in New Cairo by Al Ahly Sabbour Developments.,Clinic for sale in The Mornings  - with in New Cairo by Al Ahly Sabbour Developments.,42,"156,555 EGP quarterly / 10 Years","6,958,000 EGP",,
https://www.nawy.com/compound/1526-the-mornings/property/117569-Clinic-for-sale-in-The%20Mornings%20-with-13-bedrooms-in-New%20Cairo-by-Al%20Ahly%20Sabbour%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Ahly%20Sabbour%20Developments/themornings/Screenshot%202026-03-04%20122342/high.webp,New Cairo,"Clinic, The Mornings",https://prod-images.cooingestate.com/processed/developer/logo_image/191/medium.webp,Clinic for sale in The Mornings  - with in New Cairo by Al Ahly Sabbour Developments.,Clinic for sale in The Mornings  - with in New Cairo by Al Ahly Sabbour Developments.,103,"391,433 EGP quarterly / 10 Years","17,397,000 EGP",,
https://www.nawy.com/compound/1979-everyday%20-%20THE%20MORNINGS/property/117556-Clinic-for-sale-in-everyday%20-%20THE%20MORNINGS-with-13-bedrooms-in-New%20Cairo-by-Al%20Ahly%20Sabbour%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Ahly%20Sabbour%20Developments/everydaythemornings/Screenshot%202026-03-04%20122342/high.webp,New Cairo,"Clinic, everyday - THE MORNINGS",https://prod-images.cooingestate.com/processed/developer/logo_image/191/medium.webp,Clinic for sale in everyday - THE MORNINGS - with in New Cairo by Al Ahly Sabbour Developments.,Clinic for sale in everyday - THE MORNINGS - with in New Cairo by Al Ahly Sabbour Developments.,77,"607,410 EGP quarterly / 5 Years","13,498,000 EGP",,
https://www.nawy.com/compound/1979-everyday%20-%20THE%20MORNINGS/property/117555-Clinic-for-sale-in-everyday%20-%20THE%20MORNINGS-with-13-bedrooms-in-New%20Cairo-by-Al%20Ahly%20Sabbour%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Ahly%20Sabbour%20Developments/everydaythemornings/Screenshot%202026-03-04%20122342/high.webp,New Cairo,"Clinic, everyday - THE MORNINGS",https://prod-images.cooingestate.com/processed/developer/logo_image/191/medium.webp,Clinic for sale in everyday - THE MORNINGS - with in New Cairo by Al Ahly Sabbour Developments.,Clinic for sale in everyday - THE MORNINGS - with in New Cairo by Al Ahly Sabbour Developments.,43,"347,625 EGP quarterly / 5 Years","7,725,000 EGP",,
https://www.nawy.com/compound/957-cinco/property/99271-Clinic-for-sale-in-Cinco-with-13-bedrooms-in-El%20Lotus-by-Upwyde%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Upwyde%20Developments/cinco/cinco_2/high.webp,El Lotus,"Clinic, Cinco",https://prod-images.cooingestate.com/processed/developer/logo_image/144/medium.webp,Clinic for sale in Cinco - with in El Lotus by Upwyde Developments.,Clinic for sale in Cinco - with in El Lotus by Upwyde Developments.,75,"Starting From 354,459 EGP quarterly / 10 Years","15,753,750 EGP",,
https://www.nawy.com/compound/795-de-joya-2-strip-mall/property/43023-clinic-for-sale-in-de-joya-2-strip-mall-in-new-capital-city-by-taj-misr-developments,,https://prod-images.cooingestate.com/processed/property_image/image/207976/high.webp,New Capital City,"Clinic, De joya 2 strip mall",https://prod-images.cooingestate.com/processed/developer/logo_image/138/medium.webp,Clinic for sale in De joya 2 strip mall - with in New Capital City by Taj Misr Developments.,Clinic for sale in De joya 2 strip mall - with in New Capital City by Taj Misr Developments.,23,"59,614 EGP quarterly / 10 Years","2,649,500 EGP",,
https://www.nawy.com/compound/1875-taj-tower-2/property/109536-clinic-for-sale-in-taj-tower-2-by-taj-misr-developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Taj%20Misr%20Developments/tajtower2/Brochure_Taj_Tower_21_Page_12_Image_0002/high.webp,New Capital City,"Clinic, Taj Tower 2",https://prod-images.cooingestate.com/processed/developer/logo_image/138/medium.webp,Clinic for sale in Taj Tower 2 - with in New Capital City by Taj Misr Developments.,Clinic for sale in Taj Tower 2 - with in New Capital City by Taj Misr Developments.,61,"157,094 EGP quarterly / 12 Years","8,378,350 EGP",,
https://www.nawy.com/compound/796-de-joya--3-strip-mall/property/40197-en,,https://prod-images.cooingestate.com/processed/property_image/image/182748/high.webp,New Capital City,"Clinic, De Joya 3 strip mall",https://prod-images.cooingestate.com/processed/developer/logo_image/138/medium.webp,Clinic for sale in De Joya 3 strip mall - with in New Capital City by Taj Misr Developments.,Clinic for sale in De Joya 3 strip mall - with in New Capital City by Taj Misr Developments.,55,"162,900 EGP quarterly / 10 Years","7,240,000 EGP",,
https://www.nawy.com/compound/1413-diamond-tower-2/property/97986-Clinic-for-sale-in-Diamond%20Tower%202-with-13-bedrooms-in-New%20Capital%20City-by-Emaar%20Rezk%20Group%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Emaar%20Rezk%20Group%20Developments/diamondtower2/Screenshot%202025-09-15%20141504/high.webp,New Capital City,"Clinic, Diamond Tower 2",https://prod-images.cooingestate.com/processed/developer/logo_image/222/medium.webp,Clinic for sale in Diamond Tower 2 - with in New Capital City by Emaar Rezk Group Developments .,Clinic for sale in Diamond Tower 2 - with in New Capital City by Emaar Rezk Group Developments .,34,"89,528 EGP quarterly / 10 Years","4,213,061 EGP",,
https://www.nawy.com/compound/755-moonreal-tower/property/84432-Clinic-for-sale-in-Moonreal%20Tower%20-with-13-bedrooms-in-New%20Capital%20City-by-Emaar%20Rezk%20Group%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Emaar%20Rezk%20Group%20Developments/moonrealtower/Screenshot_1/high.webp,New Capital City,"Clinic, Moonreal Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/222/medium.webp,Clinic for sale in Moonreal Tower  - with in New Capital City by Emaar Rezk Group Developments .,Clinic for sale in Moonreal Tower  - with in New Capital City by Emaar Rezk Group Developments .,118,"274,669 EGP quarterly / 10 Years","12,207,509 EGP",,
https://www.nawy.com/compound/329-three-sixty/property/3002-three-sixty-clinic,,https://prod-images.cooingestate.com/processed/property_image/image/443073/high.webp,New Cairo,"Clinic, Three Sixty",https://prod-images.cooingestate.com/processed/developer/logo_image/72/medium.webp,Clinic for sale in Three Sixty  - with in New Cairo by LMD.,Clinic for sale in Three Sixty  - with in New Cairo by LMD.,44,"338,250 EGP quarterly / 6 Years","9,020,000 EGP",,
https://www.nawy.com/compound/1859-city-central/property/109199-Clinic-for-sale-in-City%20Central-with-13-bedrooms-in-October%20Gardens-by-IGI%20Real%20Estate,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/IGI%20Real%20Estate/citycentral/ah%20comm%201/high.webp,October Gardens,"Clinic, City Central",https://prod-images.cooingestate.com/processed/developer/logo_image/189/medium.webp,Clinic for sale in City Central - with in October Gardens by IGI Real Estate.,Clinic for sale in City Central - with in October Gardens by IGI Real Estate.,128,"267,425 EGP quarterly / 10 Years","11,260,000 EGP",,
https://www.nawy.com/compound/1218-the-big-business-district/property/76765-clinic-for-sale-in-the-big-business-district,Resale,https://prod-images.cooingestate.com/processed/property_image/image/384077/high.webp,New Cairo,"Clinic, The Big Business District",https://prod-images.cooingestate.com/processed/developer/logo_image/25/medium.webp,Clinic for sale in The Big Business District - with in New Cairo by Roya Developments.,Clinic for sale in The Big Business District - with in New Cairo by Roya Developments.,47,"73,330 EGP monthly / 7 Years","7,034,575 EGP",,
https://www.nawy.com/compound/1052-westown-medical-center/property/106097-Clinic-for-sale-in-Westown%20Medical%20Center-with-13-bedrooms-in-El%20Sheikh%20Zayed-by-SODIC,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/SODIC/westownmedicalcenter/Screenshot_1__1___1_/high.webp,El Sheikh Zayed,"Clinic, Westown Medical Center",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,Clinic for sale in Westown Medical Center - with in El Sheikh Zayed by SODIC.,Clinic for sale in Westown Medical Center - with in El Sheikh Zayed by SODIC.,56,"491,000 EGP quarterly / 5 Years","12,275,000 EGP",,
https://www.nawy.com/compound/1961-C9/property/112450-Clinic-for-sale-in-C9-with-13-bedrooms-in-6th%20of%20October%20City-by-Centrada%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Omar%20Abdalla%20Developments%20OAD/c9/page_19_img_0/high.webp,6th of October City,"Clinic, C9",https://prod-images.cooingestate.com/processed/developer/logo_image/401/medium.webp,Clinic for sale in C9 - with in 6th of October City by Centrada Developments.,Clinic for sale in C9 - with in 6th of October City by Centrada Developments.,42,"41,117 EGP monthly / 8.3 Years","4,136,666 EGP",,
https://www.nawy.com/compound/511-granoy/property/81242-clinic-for-sale-in-granoy-new-cairo,Resale,https://prod-images.cooingestate.com/processed/property_image/image/408090/high.webp,New Cairo,"Clinic, Granoy",https://prod-images.cooingestate.com/processed/developer/logo_image/144/medium.webp,Clinic for sale in Granoy - with in New Cairo by Upwyde Developments.,Clinic for sale in Granoy - with in New Cairo by Upwyde Developments.,31,"16,430 EGP monthly / 3 Years","5,594,218 EGP",,
https://www.nawy.com/compound/657-sofitel-oia-towers/property/80976-Clinic-for-sale-in-Sofitel%20Oia%20Towers-with-13-bedrooms-in-New%20Capital%20City-by-EDGE%20HOLDING,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/EDGE%20HOLDING/sofiteloiatowers/Oia%20sofitel%2018/high.webp,New Capital City,"Clinic, Sofitel Oia Towers",https://prod-images.cooingestate.com/processed/developer/logo_image/99/medium.webp,Clinic for sale in Sofitel Oia Towers - with in New Capital City by EDGE HOLDING.,Clinic for sale in Sofitel Oia Towers - with in New Capital City by EDGE HOLDING.,54,,"10,484,479 EGP",,
https://www.nawy.com/compound/491-the-loft-plaza/property/4628-the-loft-plaza-clinic,,https://prod-images.cooingestate.com/processed/property_image/image/19028/high.webp,New Capital City,"Clinic, The Loft Plaza",https://prod-images.cooingestate.com/processed/developer/logo_image/76/medium.webp,Clinic for sale in The Loft Plaza - with in New Capital City by Living Yards Developments.,Clinic for sale in The Loft Plaza - with in New Capital City by Living Yards Developments.,65,"205,500 EGP quarterly / 6 Years","5,480,000 EGP",,
https://www.nawy.com/compound/1363-thru-dal-developments/property/83956-clinic-for-sale-in-thru,Resale,https://prod-images.cooingestate.com/processed/property_image/image/421086/high.webp,El Sheikh Zayed,"Clinic, Thru Dal Developments",https://prod-images.cooingestate.com/processed/developer/logo_image/375/medium.webp,Clinic for sale in Thru Dal Developments - with in El Sheikh Zayed by DAL Developments.,Clinic for sale in Thru Dal Developments - with in El Sheikh Zayed by DAL Developments.,34,"58,080 EGP monthly / 5 Years","4,312,292 EGP",,
https://www.nawy.com/compound/644-zaha-park-new-capital/property/10091-zaha-park-new-capital-clinic,,https://prod-images.cooingestate.com/processed/property_image/image/32539/high.webp,New Capital City,"Clinic, Zaha Park - New Capital",https://prod-images.cooingestate.com/processed/developer/logo_image/137/medium.webp,Clinic for sale in Zaha Park - New Capital  - with in New Capital City by Home Town Developments.,Clinic for sale in Zaha Park - New Capital  - with in New Capital City by Home Town Developments.,33,"541,688 EGP quarterly / 2 Years","4,815,000 EGP",,
https://www.nawy.com/compound/1193-eastmed/property/53216-clinic-for-sale-in-eastmed-in-new-cairo-by-lmd,,https://prod-images.cooingestate.com/processed/property_image/image/260429/high.webp,New Cairo,"Clinic, Eastmed",https://prod-images.cooingestate.com/processed/developer/logo_image/72/medium.webp,Clinic for sale in Eastmed - with in New Cairo by LMD.,Clinic for sale in Eastmed - with in New Cairo by LMD.,85,"418,598 EGP quarterly / 8 Years","14,883,500 EGP",,
