url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/1703-one33-phase-two/property/104602-Loft-for-sale-in-One33-Phase%20Two-with-23-bedrooms-in-Northern%20Expansion-by-Arkan%20Palm%20Development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Arkan%20Palm%20Development/one33phasetwo/Screenshot_2025-04-13_175027/high.webp,Northern Expansion,"Loft, One33-Phase Two",https://prod-images.cooingestate.com/processed/developer/logo_image/174/medium.webp,Loft for sale in One33-Phase Two - with 3 bedrooms in Northern Expansion by Arkan Palm Development.,Loft for sale in One33-Phase Two - with 3 bedrooms in Northern Expansion by Arkan Palm Development.,230,3,4,"515,120 EGP quarterly / 10 Years","21,689,277 EGP"
https://www.nawy.com/compound/1876-loft-pyramids-heights/property/110369-Loft-for-sale-in-Loft-Pyramids%20Heights-with-23-bedrooms-in-El%20Sheikh%20Zayed-by-ADD%20Properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//loftpyramidsheights/Pyramids_Heights02c19502-ec50-45e6-9e4b-13fbdfaf4a81/high.webp,El Sheikh Zayed,"Loft, Loft-Pyramids Heights",https://prod-images.cooingestate.com/processed/developer/logo_image/433/medium.webp,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,133,1,2,"733,890 EGP quarterly / 5 Years","17,268,000 EGP"
https://www.nawy.com/compound/1582-hilltop-chalets-solare/property/117455-loft-garden-loft-2-bedrooms-for-sale-in-hilltop-chalets---solare-by-misr-italia-properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Misr%20Italia%20Properties/hilltopchaletssolare/WhatsApp%20Image%202026-02-26%20at%201.19.59%20AM%203/high.webp,Ras El Hekma,"Loft, Hilltop Chalets - Solare",https://prod-images.cooingestate.com/processed/developer/logo_image/55/medium.webp,Loft for sale in Hilltop Chalets - Solare - with 2 bedrooms in Ras El Hekma by Misr Italia Properties.,Loft for sale in Hilltop Chalets - Solare - with 2 bedrooms in Ras El Hekma by Misr Italia Properties.,130,2,2,"382,500 EGP quarterly / 10 Years","17,000,000 EGP"
https://www.nawy.com/compound/1703-one33-phase-two/property/104604-Loft-for-sale-in-One33-Phase%20Two-with-23-bedrooms-in-Northern%20Expansion-by-Arkan%20Palm%20Development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Arkan%20Palm%20Development/one33phasetwo/Screenshot_2025-04-13_175027/high.webp,Northern Expansion,"Loft, One33-Phase Two",https://prod-images.cooingestate.com/processed/developer/logo_image/174/medium.webp,Loft for sale in One33-Phase Two - with 3 bedrooms in Northern Expansion by Arkan Palm Development.,Loft for sale in One33-Phase Two - with 3 bedrooms in Northern Expansion by Arkan Palm Development.,224,3,3,"561,103 EGP quarterly / 8 Years","18,900,297 EGP"
https://www.nawy.com/compound/1677-midyard/property/95863-Loft-for-sale-in-Midyard-with-23-bedrooms-in-October%20Gardens-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/midyard/Apartmentmidyard__1_/high.webp,October Gardens,"Loft, Midyard",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,227,3,3,"734,561 EGP quarterly / 9 Years","27,836,000 EGP"
https://www.nawy.com/compound/1876-loft-pyramids-heights/property/110719-Loft-for-sale-in-Loft-Pyramids%20Heights-with-23-bedrooms-in-El%20Sheikh%20Zayed-by-ADD%20Properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//loftpyramidsheights/Pyramids_Heights02c19502-ec50-45e6-9e4b-13fbdfaf4a81/high.webp,El Sheikh Zayed,"Loft, Loft-Pyramids Heights",https://prod-images.cooingestate.com/processed/developer/logo_image/433/medium.webp,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,137,1,2,"751,783 EGP quarterly / 5 Years","17,689,000 EGP"
https://www.nawy.com/compound/810-le-gray-beach-hotel-and-residences/property/99875-Loft-for-sale-in-Le%20Gray%20Beach%20Hotel%20and%20Residences-with-23-bedrooms-in-Ras%20El%20Hekma-by-People%20&%20Places,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/People%20Places/legraybeachhotelandresidences/default1/high.webp,Ras El Hekma,"Loft, Le Gray Beach Hotel and Residences",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,223,3,4,"888,413 EGP quarterly / 8 Years","31,588,000 EGP"
https://www.nawy.com/compound/1582-hilltop-chalets-solare/property/117456-loft-garden-loft-3-bedrooms-for-sale-in-hilltop-chalets---solare-by-misr-italia-properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Misr%20Italia%20Properties/hilltopchaletssolare/WhatsApp%20Image%202026-02-26%20at%201.19.59%20AM%202/high.webp,Ras El Hekma,"Loft, Hilltop Chalets - Solare",https://prod-images.cooingestate.com/processed/developer/logo_image/55/medium.webp,Loft for sale in Hilltop Chalets - Solare - with 3 bedrooms in Ras El Hekma by Misr Italia Properties.,Loft for sale in Hilltop Chalets - Solare - with 3 bedrooms in Ras El Hekma by Misr Italia Properties.,154,3,3,"515,250 EGP quarterly / 10 Years","22,900,000 EGP"
https://www.nawy.com/compound/1876-loft-pyramids-heights/property/111948-Loft-for-sale-in-Loft-Pyramids%20Heights-with-23-bedrooms-in-El%20Sheikh%20Zayed-by-ADD%20Properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//loftpyramidsheights/Pyramids_Heights02c19502-ec50-45e6-9e4b-13fbdfaf4a81/high.webp,El Sheikh Zayed,"Loft, Loft-Pyramids Heights",https://prod-images.cooingestate.com/processed/developer/logo_image/433/medium.webp,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,Loft for sale in Loft-Pyramids Heights - with 1 bedroom in El Sheikh Zayed by ADD Properties.,132,1,2,"306,338 EGP quarterly / 12 Years","16,338,000 EGP"
https://www.nawy.com/compound/1076-ivoire-east/property/112101-Loft-for-sale-in-Ivoire%20East%20-with-23-bedrooms-in-New%20Cairo-by-PRE%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/PRE%20Developments/ivoireeast/apart%201/high.webp,New Cairo,"Loft, Ivoire East",https://prod-images.cooingestate.com/processed/developer/logo_image/111/medium.webp,Loft for sale in Ivoire East  - with 3 bedrooms in New Cairo by PRE Developments.,Loft for sale in Ivoire East  - with 3 bedrooms in New Cairo by PRE Developments.,232,3,3,"Starting From 167,303 EGP quarterly / 10 Years","21,133,000 EGP"
