url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,payment_plan,price,Beds,Baths
https://www.nawy.com/compound/1069-t.hub/property/84151-office-for-sale-in-thub,Resale,https://prod-images.cooingestate.com/processed/property_image/image/422102/high.webp,New Cairo,"Office, T.Hub",https://prod-images.cooingestate.com/processed/developer/logo_image/200/medium.webp,An office in T.Hub by Times Developments. The office size is 48 m2.,An office in T.Hub by Times Developments. The office size is 48 m2.,48,"41,380 EGP monthly / 5 Years","8,115,456 EGP",,
https://www.nawy.com/compound/1071-pulse/property/85125-office-for-sale-in-pulse-in-new-cairo-by-melee-development,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/85125/60b4799e-fa41-44aa-a90a-5ec8e37252c8/high.webp,New Cairo,"Office, Pulse",https://prod-images.cooingestate.com/processed/developer/logo_image/342/medium.webp,An office in Pulse by Melee Development. The office size is 34 m2.,An office in Pulse by Melee Development. The office size is 34 m2.,34,"93,158 EGP quarterly / 3.8 Years","3,716,000 EGP",,
https://www.nawy.com/compound/601-pavo-tower/property/64511-office-for-sale-in-pavo-tower,Resale,https://prod-images.cooingestate.com/processed/property_image/image/326196/high.webp,New Capital City,"Office, Pavo Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/168/medium.webp,An office in Pavo Tower by Mercon Developments. The office size is 28 m2.,An office in Pavo Tower by Mercon Developments. The office size is 28 m2.,28,"5,833 EGP monthly / 4 Years","1,300,000 EGP",,
https://www.nawy.com/compound/1214-the-gray/property/80031-office-for-sale-in-the-gray,Resale,https://prod-images.cooingestate.com/processed/property_image/image/401731/high.webp,New Cairo,"Office, The Gray",https://prod-images.cooingestate.com/processed/developer/logo_image/250/medium.webp,An office in The Gray  by Housing and Development Properties HDP. The office size is 41 m2.,An office in The Gray  by Housing and Development Properties HDP. The office size is 41 m2.,41,"92,870 EGP monthly / 5 Years","6,878,929 EGP",,
https://www.nawy.com/compound/931-205-arkan-palm/property/80235-office-for-sale-in-205-arkan-palm,Resale,https://prod-images.cooingestate.com/processed/property_image/image/402347/high.webp,El Sheikh Zayed,"Office, 205 Arkan Palm",https://prod-images.cooingestate.com/processed/developer/logo_image/174/medium.webp,An office in 205 Arkan Palm by Arkan Palm Development. The office size is 64 m2.,An office in 205 Arkan Palm by Arkan Palm Development. The office size is 64 m2.,64,"91,410 EGP monthly / 6 Years","11,758,872 EGP",,
https://www.nawy.com/compound/1121-ivory-plaza/property/62649-office-for-sale-in-ivory-plaza,Resale,https://prod-images.cooingestate.com/processed/property_image/image/315273/high.webp,New Capital City,"Office, Ivory Plaza",https://prod-images.cooingestate.com/processed/developer/logo_image/338/medium.webp,An office in Ivory Plaza by Tamayoz Developments. The office size is 73 m2.,An office in Ivory Plaza by Tamayoz Developments. The office size is 73 m2.,73,"18,000 EGP monthly / 5 Years","4,256,000 EGP",,
https://www.nawy.com/compound/631-nile-business-city/property/111123-office-for-sale-in-nile-business-city,Resale,https://prod-images.cooingestate.com/processed/property_image/image/632512/high.webp,New Capital City,"Office, Nile Business City",https://prod-images.cooingestate.com/processed/developer/logo_image/129/medium.webp,An office in Nile Business City by Nile Developments. The office size is 43 m2.,An office in Nile Business City by Nile Developments. The office size is 43 m2.,43,"20,000 EGP monthly / 5 Years","5,006,375 EGP",,
https://www.nawy.com/compound/782-eastlane/property/99380-office-for-sale-in-eastlane,Resale,https://prod-images.cooingestate.com/processed/property_image/image/537843/high.webp,New Cairo,"Office, Eastlane",https://prod-images.cooingestate.com/processed/developer/logo_image/204/medium.webp,An office in Eastlane by Urbnlanes Development. The office size is 70 m2.,An office in Eastlane by Urbnlanes Development. The office size is 70 m2.,70,,"14,000,000 EGP",,
https://www.nawy.com/compound/516-mizar-tower/property/115069-office-for-sale-in-mizar-tower-in-new-capital-city-by-zodiac-development,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/115069/26892e17-fbd2-4d99-b584-a6175ac4c16b/high.webp,New Capital City,"Office, Mizar Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/145/medium.webp,An office in Mizar Tower by Zodiac Development. The office size is 47 m2.,An office in Mizar Tower by Zodiac Development. The office size is 47 m2.,47,,"3,375,000 EGP",,
https://www.nawy.com/compound/890-cayo-mall/property/68093-office-for-sale-in-cayo-mall,Resale,https://prod-images.cooingestate.com/processed/property_image/image/448094/high.webp,New Capital City,"Office, Cayo Mall",https://prod-images.cooingestate.com/processed/developer/logo_image/299/medium.webp,An office in Cayo Mall by Contact Development. The office size is 30 m2.,An office in Cayo Mall by Contact Development. The office size is 30 m2.,30,,"5,000,000 EGP",,
https://www.nawy.com/compound/428-i-business-park/property/65934-office-for-sale-in-i-business-park-new-capital-city,Resale,https://prod-images.cooingestate.com/processed/property_image/image/335551/high.webp,New Capital City,"Office, I-Business Park",https://prod-images.cooingestate.com/processed/developer/logo_image/116/medium.webp,An office in I-Business Park by ARQA Development Group. The office size is 41 m2.,An office in I-Business Park by ARQA Development Group. The office size is 41 m2.,41,,"5,600,000 EGP",,
https://www.nawy.com/compound/870-revolve-mall/property/84289-office-for-sale-in-revolve,Resale,https://prod-images.cooingestate.com/processed/property_image/image/422889/high.webp,New Cairo,"Office, Revolve Mall",https://prod-images.cooingestate.com/processed/developer/logo_image/218/medium.webp,An office in Revolve Mall by Town Writers. The office size is 37 m2.,An office in Revolve Mall by Town Writers. The office size is 37 m2.,37,"41,850 EGP monthly / 4 Years","4,800,000 EGP",,
https://www.nawy.com/compound/1571-junction/property/83150-office-for-sale-in-junction-in-6th-of-october-city-by-majid-al-futtaim,,https://prod-images.cooingestate.com/processed/property_image/image/416736/high.webp,6th of October City,"Office, Junction",https://prod-images.cooingestate.com/processed/developer/logo_image/451/medium.webp,An office in Junction  by Majid Al Futtaim. The office size is 90 m2.,An office in Junction  by Majid Al Futtaim. The office size is 90 m2.,90,"492,500 EGP quarterly / 8 Years","19,700,000 EGP",,
