url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/467-cairo-business-plaza/property/4326-cairo-business-plaza-new-capital,,https://prod-images.cooingestate.com/processed/property_image/image/149717/high.webp,New Capital City,"Administrative, Cairo Business Plaza",https://prod-images.cooingestate.com/processed/developer/logo_image/122/medium.webp,Administrative for sale in Cairo Business Plaza - with in New Capital City by Better Home.,Administrative for sale in Cairo Business Plaza - with in New Capital City by Better Home.,55,,,"370,357 EGP quarterly / 7 Years","12,200,000 EGP"
https://www.nawy.com/compound/1607-the-gryd/property/85289-Administrative-for-sale-in-The%20Gryd-with-47-bedrooms-in-New%20Cairo-by-Upwyde%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Upwyde%20Developments/thegryd/gryd/high.webp,New Cairo,"Administrative, The Gryd",https://prod-images.cooingestate.com/processed/developer/logo_image/144/medium.webp,Administrative for sale in The Gryd - with in New Cairo by Upwyde Developments.,Administrative for sale in The Gryd - with in New Cairo by Upwyde Developments.,327,,,"Starting From 1,951,209 EGP quarterly / 10 Years","86,720,400 EGP"
https://www.nawy.com/compound/1794-begonia-walk/property/100174-office-for-sale-in-begonia-walk-in-south-investors-by-menassat-developments,,https://prod-images.cooingestate.com/processed/property_image/image/542291/high.webp,South Investors,"Administrative, Begonia Walk",https://prod-images.cooingestate.com/processed/developer/logo_image/131/medium.webp,Administrative for sale in Begonia Walk - with in South Investors by Menassat Developments.,Administrative for sale in Begonia Walk - with in South Investors by Menassat Developments.,33,,,"118,446 EGP quarterly / 7 Years","3,685,000 EGP"
https://www.nawy.com/compound/1079-district-people/property/44325-office-for-sale-in-district-people-in-new-cairo-by-ws,,https://prod-images.cooingestate.com/processed/property_image/image/216960/high.webp,New Cairo,"Administrative, District People",https://prod-images.cooingestate.com/processed/developer/logo_image/346/medium.webp,Administrative for sale in District People - with in New Cairo by W's .,Administrative for sale in District People - with in New Cairo by W's .,92,,,"1,087,500 EGP quarterly / 3 Years","14,500,000 EGP"
https://www.nawy.com/compound/968-6ixty-three/property/36154-office-for-sale-in-6ixty-three-in-new-capital-city-by-al-borouj-misr-developments-group,,https://prod-images.cooingestate.com/processed/property_image/image/155977/high.webp,New Capital City,"Administrative, 6ixty Three",https://prod-images.cooingestate.com/processed/developer/logo_image/125/medium.webp,Administrative for sale in 6ixty Three - with in New Capital City by Al - Borouj Misr Developments Group (ABM).,Administrative for sale in 6ixty Three - with in New Capital City by Al - Borouj Misr Developments Group (ABM).,90,,,"450,992 EGP quarterly / 6 Years","12,733,885 EGP"
https://www.nawy.com/compound/1835-solana-east-strip/property/112742-Administrative-for-sale-in-Solana%20East%20Strip-with-47-bedrooms-in-New%20Cairo-by-Ora%20Developers,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Ora%20Developers/solanaeaststrip/solana%20office%202/high.webp,New Cairo,"Administrative, Solana East Strip",https://prod-images.cooingestate.com/processed/developer/logo_image/85/medium.webp,Administrative for sale in Solana East Strip - with in New Cairo by Ora Developers.,Administrative for sale in Solana East Strip - with in New Cairo by Ora Developers.,71,,,"449,888 EGP quarterly / 8 Years","15,996,000 EGP"
https://www.nawy.com/compound/1877-bridges-mall/property/109867-Administrative-for-sale-in-Bridges-with-47-bedrooms-in-El%20Sheikh%20Zayed-by-One%20Of%20One%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//bridgesmall/Bridges%20Mall%201/high.webp,El Sheikh Zayed,"Administrative, Bridges",https://prod-images.cooingestate.com/processed/developer/logo_image/497/medium.webp,Administrative for sale in Bridges - with in El Sheikh Zayed by One Of One Developments.,Administrative for sale in Bridges - with in El Sheikh Zayed by One Of One Developments.,63,,,"342,868 EGP quarterly / 7 Years","10,667,000 EGP"
https://www.nawy.com/compound/835-cairo-design-district/property/33079-office-for-sale-in-cairo-design-district-in-new-cairo-by-lmd,,https://prod-images.cooingestate.com/processed/property_image/image/137566/high.webp,New Cairo,"Administrative, Cairo Design District",https://prod-images.cooingestate.com/processed/developer/logo_image/72/medium.webp,Administrative for sale in Cairo Design District - with in New Cairo by LMD.,Administrative for sale in Cairo Design District - with in New Cairo by LMD.,114,,,"269,223 EGP monthly / 8 Years","28,717,067 EGP"
https://www.nawy.com/compound/436-al-burouj-smart-village/property/4076-al-burouj-office,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//alburoujsmartvillage/Screenshot%202025-12-17%20155514/high.webp,El Shorouk,"Administrative, Al Burouj Smart Village",https://prod-images.cooingestate.com/processed/developer/logo_image/456/medium.webp,Administrative for sale in Al Burouj Smart Village - with in El Shorouk by Imkan Misr.,Administrative for sale in Al Burouj Smart Village - with in El Shorouk by Imkan Misr.,154,,,"719,100 EGP quarterly / 6 Years","21,573,000 EGP"
https://www.nawy.com/compound/1993-Golf%20Central/property/115207-administrative-office-unit-for-sale-in-golf-central-by-solid-developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Solid%20Developments/golfcentral/Capture/high.webp,6th of October City,"Administrative, Golf Central",https://prod-images.cooingestate.com/processed/developer/logo_image/521/medium.webp,Administrative for sale in Golf Central - with in 6th of October City by Solid Developments.,Administrative for sale in Golf Central - with in 6th of October City by Solid Developments.,55,,,"500,625 EGP quarterly / 4 Years","8,900,000 EGP"
https://www.nawy.com/compound/1496-point-90-mall/property/112112-Administrative-for-sale-in-Point%2090%20Mall-with-47-bedrooms-in-New%20Cairo-by-PRE%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/PRE%20Developments/point90mall/point_90_mallScreenshot_2025-07-21_170351/high.webp,New Cairo,"Administrative, Point 90 Mall",https://prod-images.cooingestate.com/processed/developer/logo_image/111/medium.webp,Administrative for sale in Point 90 Mall - with in New Cairo by PRE Developments.,Administrative for sale in Point 90 Mall - with in New Cairo by PRE Developments.,82,,,"440,571 EGP quarterly / 7 Years","15,420,000 EGP"
https://www.nawy.com/compound/1035-catalan-mall/property/47687-Administrative-for-sale-in-Catalan%20Mall-with-47-bedrooms-in-New%20Capital%20City-by-Gates%20Development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Gates%20Developments/catalanmall/catalan%20mall%201/high.webp,New Capital City,"Administrative, Catalan Mall",https://prod-images.cooingestate.com/processed/developer/logo_image/135/medium.webp,Administrative for sale in Catalan Mall - with in New Capital City by Gates Development.,Administrative for sale in Catalan Mall - with in New Capital City by Gates Development.,61,,,"99,296 EGP quarterly / 8 Years","3,971,840 EGP"
